Order_ID,Customer_ID,Product_Category,Product_Name,Quantity,Price_per_Unit,Total_Amount,Order_Date,Payment_Method,Delivery_Status
2397,C0513,Toys,Lego Set,3,1361,4083,2023-07-15,Credit Card,Delivered
2398,C0553,Beauty,Conditioner,3,1116,3348,2023-01-13,PayPal,Pending
2399,C0506,Electronics,Laptop,2,812,1624,2023-04-02,COD,Canceled
2400,C0449,Home,Vacuum Cleaner,5,1255,6275,2023-08-15,Credit Card,Delivered
2401,C0083,Toys,Board Game,5,195,975,2023-04-30,COD,Canceled
2402,C0613,Beauty,Moisturizer,4,1427,5708,2023-05-16,Credit Card,Delivered
2403,C0041,Beauty,Conditioner,5,433,2165,2023-11-27,COD,Delivered
2404,C0911,Clothing,T-Shirt,1,711,711,2023-02-08,PayPal,Canceled
2405,C0443,Toys,Dollhouse,1,280,280,2023-07-03,Credit Card,Pending
2406,C0753,Clothing,Jacket,3,1919,5757,2023-02-12,PayPal,Delivered
2407,C0331,Clothing,Sweater,4,969,3876,2023-05-31,COD,Delivered
2408,C0619,Home,Air Purifier,2,1750,3500,2023-09-14,Debit Card,Delivered
2409,C0257,Electronics,Smartwatch,5,1869,9345,2023-09-20,Credit Card,Pending
2410,C0027,Sports,Dumbbells,5,1570,7850,2023-10-07,COD,Pending
2411,C0094,Beauty,Shampoo,2,97,194,2023-11-26,Credit Card,Pending
2412,C0235,Sports,Running Shoes,1,1153,1153,2023-02-10,COD,Pending
2413,C0985,Beauty,Perfume,3,1231,3693,2023-05-22,PayPal,Delivered
2414,C0691,Clothing,Jacket,4,1401,5604,2023-04-27,COD,Pending
2415,C0857,Toys,Lego Set,1,1237,1237,2023-02-20,Credit Card,Pending
2416,C0882,Toys,Puzzle,4,199,796,2023-03-02,Debit Card,Canceled
2417,C0590,Sports,Treadmill,3,1782,5346,2023-02-06,COD,Canceled
2418,C0602,Clothing,Jacket,5,198,990,2023-07-04,Debit Card,Delivered
2419,C0974,Clothing,T-Shirt,3,1670,5010,2023-01-20,COD,Delivered
2420,C0022,Beauty,Shampoo,1,215,215,2023-10-07,PayPal,Delivered
2421,C0784,Electronics,Tablet,5,1110,5550,2023-04-13,Debit Card,Delivered
2422,C0689,Home,Microwave,3,703,2109,2023-06-20,COD,Pending
2423,C0842,Sports,Dumbbells,5,712,3560,2023-04-11,Debit Card,Canceled
2424,C0276,Clothing,Jeans,5,503,2515,2023-12-12,Debit Card,Pending
2425,C0591,Clothing,Jacket,4,238,952,2023-06-18,Debit Card,Canceled
2426,C0042,Sports,Cycling Helmet,4,76,304,2023-05-09,PayPal,Pending
2427,C0782,Home,Coffee Maker,1,1645,1645,2023-06-04,Debit Card,Delivered
2428,C0775,Toys,Action Figure,3,310,930,2023-12-16,Debit Card,Pending
2429,C0180,Electronics,Tablet,2,472,944,2023-05-21,Debit Card,Delivered
2430,C0482,Sports,Cycling Helmet,3,1398,4194,2023-04-08,COD,Delivered
2431,C0532,Electronics,Headphones,5,987,4935,2023-12-28,Credit Card,Canceled
2432,C0668,Home,Air Purifier,1,1466,1466,2023-11-06,PayPal,Canceled
2433,C0453,Home,Air Purifier,1,993,993,2023-03-12,COD,Pending
2434,C0939,Toys,Lego Set,2,1778,3556,2023-10-06,Credit Card,Canceled
2435,C0285,Sports,Yoga Mat,5,1891,9455,2023-05-14,Debit Card,Delivered
2436,C0186,Toys,Action Figure,5,173,865,2023-01-05,COD,Canceled
2437,C0600,Beauty,Perfume,1,602,602,2023-06-03,COD,Canceled
2438,C0447,Beauty,Perfume,1,1695,1695,2023-05-25,PayPal,Delivered
2439,C0651,Sports,Running Shoes,2,704,1408,2023-06-27,PayPal,Canceled
2440,C0834,Toys,Action Figure,2,1190,2380,2023-07-26,Credit Card,Canceled
2441,C0504,Home,Coffee Maker,4,1804,7216,2023-07-27,COD,Canceled
2442,C0993,Beauty,Shampoo,1,845,845,2023-10-24,Debit Card,Canceled
2443,C0094,Clothing,Jeans,2,378,756,2023-12-02,Credit Card,Canceled
2444,C0482,Clothing,Sneakers,5,1449,7245,2023-01-07,COD,Canceled
2445,C0357,Sports,Cycling Helmet,4,1899,7596,2023-08-30,Debit Card,Pending
2446,C0419,Electronics,Tablet,1,485,485,2023-12-01,PayPal,Canceled
2447,C0342,Electronics,Laptop,2,1544,3088,2023-09-20,PayPal,Delivered
2448,C0329,Beauty,Perfume,1,1525,1525,2023-03-18,Credit Card,Pending
2449,C0687,Sports,Treadmill,4,43,172,2023-07-23,PayPal,Delivered
2450,C0108,Clothing,Sneakers,3,1005,3015,2023-04-27,PayPal,Canceled
2451,C0879,Sports,Cycling Helmet,1,22,22,2023-04-27,Debit Card,Canceled
2452,C0165,Clothing,Jeans,1,1068,1068,2023-04-18,Debit Card,Delivered
2453,C0338,Beauty,Perfume,1,687,687,2023-08-31,Debit Card,Pending
2454,C0422,Electronics,Headphones,1,494,494,2023-04-30,COD,Delivered
2455,C0711,Electronics,Headphones,2,820,1640,2023-09-22,Credit Card,Delivered
2456,C0508,Clothing,Jeans,3,1708,5124,2023-10-28,Debit Card,Pending
2457,C0296,Electronics,Tablet,5,100,500,2023-10-10,PayPal,Canceled
2458,C0679,Clothing,Sweater,1,1826,1826,2023-08-28,PayPal,Canceled
2459,C0968,Toys,Lego Set,5,1335,6675,2023-08-25,Debit Card,Canceled
2460,C0411,Toys,Dollhouse,2,554,1108,2023-06-24,PayPal,Delivered
2461,C0834,Electronics,Smartwatch,3,1126,3378,2023-02-13,PayPal,Canceled
2462,C0779,Sports,Dumbbells,4,32,128,2023-06-10,COD,Pending
2463,C0564,Clothing,Sweater,4,99,396,2023-04-07,PayPal,Canceled
2464,C0038,Sports,Dumbbells,4,347,1388,2023-08-08,PayPal,Canceled
2465,C0466,Electronics,Laptop,4,1318,5272,2023-12-24,PayPal,Pending
2466,C0091,Electronics,Laptop,4,757,3028,2023-08-02,Debit Card,Pending
2467,C0323,Clothing,Jacket,3,1255,3765,2023-04-18,COD,Canceled
2468,C0259,Home,Air Purifier,1,333,333,2023-08-13,COD,Canceled
2469,C0332,Toys,Action Figure,4,1581,6324,2023-08-19,Debit Card,Pending
2470,C0119,Beauty,Moisturizer,1,1174,1174,2023-10-13,PayPal,Canceled
2471,C0994,Beauty,Conditioner,5,760,3800,2023-01-16,Debit Card,Delivered
2472,C0792,Clothing,Jacket,1,1186,1186,2023-07-11,COD,Canceled
2473,C0414,Toys,Action Figure,5,1994,9970,2023-03-13,Debit Card,Delivered
2474,C0886,Beauty,Perfume,1,111,111,2023-10-23,Debit Card,Delivered
2475,C0527,Sports,Running Shoes,5,891,4455,2023-03-07,PayPal,Pending
2476,C0845,Electronics,Laptop,1,1777,1777,2023-06-06,Debit Card,Canceled
2477,C0002,Beauty,Moisturizer,1,1888,1888,2023-01-05,Debit Card,Pending
2478,C0674,Beauty,Moisturizer,3,1364,4092,2023-09-13,Debit Card,Canceled
2479,C0891,Home,Air Purifier,5,1671,8355,2023-12-04,Debit Card,Delivered
2480,C0556,Home,Microwave,1,1959,1959,2023-07-01,COD,Pending
2481,C0474,Clothing,Jacket,3,663,1989,2023-06-23,Debit Card,Pending
2482,C0424,Home,Microwave,3,1981,5943,2023-04-26,COD,Canceled
2483,C0056,Sports,Treadmill,5,1430,7150,2023-08-03,COD,Canceled
2484,C0193,Home,Air Purifier,1,471,471,2023-08-06,COD,Canceled
2485,C0531,Sports,Dumbbells,3,264,792,2023-12-18,Credit Card,Pending
2486,C0371,Sports,Dumbbells,4,1301,5204,2023-07-26,COD,Delivered
2487,C0638,Sports,Dumbbells,4,1481,5924,2023-12-20,Credit Card,Pending
2488,C0775,Sports,Running Shoes,4,807,3228,2023-10-03,COD,Pending
2489,C0511,Home,Air Purifier,1,1094,1094,2023-06-03,Debit Card,Delivered
2490,C0641,Clothing,Sneakers,4,1825,7300,2023-06-16,PayPal,Delivered
2491,C0453,Home,Air Purifier,2,825,1650,2023-10-28,COD,Delivered
2492,C0779,Beauty,Lipstick,5,1785,8925,2023-01-12,Debit Card,Pending
2493,C0053,Clothing,Sweater,2,1636,3272,2023-10-18,Credit Card,Pending
2494,C0209,Toys,Board Game,2,315,630,2023-01-17,PayPal,Delivered
2495,C0274,Electronics,Headphones,4,1272,5088,2023-03-13,PayPal,Pending
2496,C0563,Beauty,Perfume,5,654,3270,2023-03-20,Debit Card,Pending
2497,C0135,Toys,Dollhouse,3,788,2364,2023-06-19,Debit Card,Canceled
2498,C0950,Electronics,Laptop,2,1995,3990,2023-10-18,Debit Card,Pending
2499,C0295,Beauty,Perfume,3,1670,5010,2023-11-19,Credit Card,Delivered
2500,C0449,Beauty,Lipstick,3,644,1932,2023-11-05,Debit Card,Delivered
2501,C0902,Sports,Cycling Helmet,1,72,72,2023-11-08,COD,Delivered
2502,C0716,Beauty,Perfume,5,616,3080,2023-10-21,COD,Pending
2503,C0497,Beauty,Lipstick,5,1561,7805,2023-07-20,Debit Card,Pending
2504,C0125,Beauty,Shampoo,2,42,84,2023-07-15,PayPal,Delivered
2505,C0030,Clothing,T-Shirt,1,733,733,2023-04-15,PayPal,Delivered
2506,C0997,Electronics,Tablet,1,1042,1042,2023-07-20,COD,Canceled
2507,C0646,Home,Blender,1,155,155,2023-02-02,Debit Card,Canceled
2508,C0624,Home,Vacuum Cleaner,5,1404,7020,2023-10-01,Credit Card,Canceled
2509,C0819,Electronics,Smartphone,5,913,4565,2023-07-17,Credit Card,Canceled
2510,C0246,Clothing,Jacket,4,876,3504,2023-04-07,PayPal,Canceled
2511,C0727,Beauty,Perfume,5,657,3285,2023-09-01,PayPal,Canceled
2512,C0163,Beauty,Perfume,5,720,3600,2023-02-25,Debit Card,Pending
2513,C0319,Sports,Cycling Helmet,1,1181,1181,2023-06-18,COD,Canceled
2514,C0565,Electronics,Tablet,3,274,822,2023-10-19,COD,Canceled
2515,C0015,Clothing,Sneakers,2,628,1256,2023-08-20,Credit Card,Delivered
2516,C0566,Electronics,Laptop,3,512,1536,2023-11-24,COD,Canceled
2517,C0418,Sports,Treadmill,2,639,1278,2023-06-05,COD,Pending
2518,C0096,Beauty,Conditioner,4,553,2212,2023-02-17,PayPal,Delivered
2519,C0231,Electronics,Headphones,5,1993,9965,2023-03-29,Debit Card,Delivered
2520,C0862,Home,Air Purifier,2,447,894,2023-02-23,COD,Canceled
2521,C0935,Electronics,Tablet,2,1432,2864,2023-12-12,Credit Card,Pending
2522,C0117,Beauty,Conditioner,2,121,242,2023-10-11,Credit Card,Delivered
2523,C0473,Home,Coffee Maker,2,262,524,2023-04-01,Credit Card,Pending
2524,C0970,Sports,Dumbbells,5,1563,7815,2023-01-17,Debit Card,Canceled
2525,C0121,Toys,Puzzle,3,1315,3945,2023-12-19,Debit Card,Delivered
2526,C0664,Sports,Running Shoes,2,824,1648,2023-11-05,Debit Card,Delivered
2527,C0853,Beauty,Moisturizer,1,1745,1745,2023-09-08,COD,Delivered
2528,C0158,Toys,Dollhouse,2,1199,2398,2023-01-14,Debit Card,Pending
2529,C0511,Clothing,Jeans,5,686,3430,2023-04-06,Credit Card,Delivered
2530,C0956,Beauty,Perfume,1,1144,1144,2023-04-12,COD,Canceled
2531,C0734,Clothing,T-Shirt,5,1814,9070,2023-02-05,PayPal,Pending
2532,C0299,Home,Microwave,4,1023,4092,2023-07-17,Credit Card,Canceled
2533,C0522,Home,Microwave,5,952,4760,2023-05-26,Debit Card,Delivered
2534,C0723,Beauty,Conditioner,1,1965,1965,2023-04-16,COD,Delivered
2535,C0280,Electronics,Tablet,3,1416,4248,2023-04-30,PayPal,Delivered
2536,C0426,Beauty,Perfume,1,1591,1591,2023-05-30,PayPal,Pending
2537,C0855,Clothing,T-Shirt,3,1537,4611,2023-12-04,Debit Card,Delivered
2538,C0495,Toys,Dollhouse,1,1745,1745,2023-09-26,PayPal,Delivered
2539,C0484,Beauty,Perfume,2,1120,2240,2023-02-05,Credit Card,Canceled
2540,C0250,Home,Vacuum Cleaner,5,1762,8810,2023-08-21,COD,Canceled
2541,C0468,Electronics,Smartphone,4,1164,4656,2023-01-30,PayPal,Canceled
2542,C0565,Clothing,T-Shirt,3,62,186,2023-07-08,Debit Card,Delivered
2543,C0149,Sports,Treadmill,3,895,2685,2023-09-23,Debit Card,Canceled
2544,C0393,Beauty,Lipstick,2,454,908,2023-01-06,Debit Card,Canceled
2545,C0196,Clothing,T-Shirt,2,1423,2846,2023-03-29,Credit Card,Canceled
2546,C0944,Toys,Puzzle,1,1440,1440,2023-06-17,PayPal,Pending
2547,C0614,Beauty,Lipstick,3,1620,4860,2023-07-30,Credit Card,Delivered
2548,C0521,Toys,Action Figure,5,440,2200,2023-07-20,Debit Card,Canceled
2549,C0765,Sports,Cycling Helmet,1,602,602,2023-03-22,Debit Card,Delivered
2550,C0901,Home,Blender,2,391,782,2023-02-26,COD,Delivered
2551,C0140,Sports,Yoga Mat,3,669,2007,2023-03-08,PayPal,Pending
2552,C0885,Clothing,T-Shirt,4,1680,6720,2023-10-02,PayPal,Canceled
2553,C0072,Beauty,Shampoo,4,780,3120,2023-08-03,Debit Card,Canceled
2554,C0283,Sports,Running Shoes,3,1346,4038,2023-09-02,COD,Canceled
2555,C0792,Clothing,Sneakers,5,348,1740,2023-02-05,PayPal,Canceled
2556,C0809,Beauty,Shampoo,3,1890,5670,2023-07-19,COD,Canceled
2557,C0875,Clothing,Sweater,5,1920,9600,2023-04-16,Debit Card,Canceled
2558,C0425,Toys,Action Figure,2,468,936,2023-03-08,Debit Card,Canceled
2559,C0349,Toys,Puzzle,5,1786,8930,2023-04-16,PayPal,Canceled
2560,C0957,Home,Vacuum Cleaner,5,105,525,2023-06-08,Debit Card,Pending
2561,C0807,Clothing,T-Shirt,3,1414,4242,2023-08-10,Debit Card,Delivered
2562,C0520,Clothing,Jacket,3,1188,3564,2023-12-30,Credit Card,Delivered
2563,C0274,Electronics,Tablet,4,1420,5680,2023-12-07,PayPal,Delivered
2564,C0841,Electronics,Smartphone,2,876,1752,2023-09-01,Credit Card,Pending
2565,C0003,Sports,Yoga Mat,1,476,476,2023-03-23,COD,Delivered
2566,C0290,Clothing,Sweater,3,581,1743,2023-11-06,COD,Canceled
2567,C0744,Home,Vacuum Cleaner,2,445,890,2023-10-22,COD,Canceled
2568,C0306,Home,Coffee Maker,2,1361,2722,2023-06-08,COD,Canceled
2569,C0858,Electronics,Smartwatch,4,1220,4880,2023-10-28,Credit Card,Canceled
2570,C0602,Sports,Yoga Mat,3,1831,5493,2023-04-14,Credit Card,Canceled
2571,C0594,Sports,Dumbbells,3,1647,4941,2023-09-15,Debit Card,Pending
2572,C0676,Toys,Dollhouse,2,688,1376,2023-12-17,Credit Card,Canceled
2573,C0502,Home,Blender,3,682,2046,2023-08-23,COD,Canceled
2574,C0887,Home,Air Purifier,4,269,1076,2023-05-22,Credit Card,Delivered
2575,C0153,Beauty,Perfume,4,1883,7532,2023-04-14,Debit Card,Delivered
2576,C0458,Beauty,Moisturizer,4,903,3612,2023-01-04,COD,Canceled
2577,C0552,Sports,Running Shoes,3,1284,3852,2023-03-15,Debit Card,Pending
2578,C0496,Electronics,Laptop,3,1138,3414,2023-08-17,Debit Card,Pending
2579,C0354,Clothing,Jacket,4,70,280,2023-02-02,Credit Card,Pending
2580,C0341,Electronics,Headphones,5,1625,8125,2023-07-24,Credit Card,Canceled
2581,C0566,Home,Vacuum Cleaner,1,447,447,2023-11-06,Credit Card,Delivered
2582,C0782,Toys,Action Figure,2,387,774,2023-05-07,Credit Card,Delivered
2583,C0557,Beauty,Lipstick,5,1881,9405,2023-09-27,PayPal,Delivered
2584,C0387,Clothing,Jeans,1,930,930,2023-06-18,Credit Card,Pending
2585,C0467,Beauty,Shampoo,3,457,1371,2023-10-19,COD,Pending
2586,C0956,Clothing,Jacket,2,858,1716,2023-09-09,PayPal,Canceled
2587,C0330,Toys,Puzzle,5,1443,7215,2023-08-24,Credit Card,Canceled
2588,C0891,Electronics,Headphones,2,832,1664,2023-08-25,COD,Canceled
2589,C0194,Home,Coffee Maker,3,67,201,2023-10-22,Debit Card,Delivered
2590,C0715,Beauty,Perfume,1,434,434,2023-01-21,COD,Canceled
2591,C0245,Sports,Treadmill,1,117,117,2023-02-16,COD,Pending
2592,C0586,Clothing,Jeans,1,1643,1643,2023-05-28,PayPal,Canceled
2593,C0393,Electronics,Tablet,5,1268,6340,2023-11-27,Debit Card,Pending
2594,C0240,Home,Vacuum Cleaner,1,1287,1287,2023-08-22,Credit Card,Pending
2595,C0877,Sports,Treadmill,5,287,1435,2023-06-27,PayPal,Delivered
2596,C0795,Toys,Board Game,5,183,915,2023-12-25,Debit Card,Canceled
2597,C0421,Toys,Lego Set,4,1321,5284,2023-12-31,COD,Delivered
2598,C0045,Beauty,Moisturizer,5,1500,7500,2023-06-02,COD,Delivered
2599,C0326,Electronics,Laptop,2,1848,3696,2023-07-20,Credit Card,Delivered
2600,C0763,Beauty,Moisturizer,1,47,47,2023-11-10,COD,Pending
2601,C0485,Toys,Dollhouse,5,979,4895,2023-03-31,Debit Card,Canceled
2602,C0723,Home,Microwave,3,352,1056,2023-08-01,Credit Card,Delivered
2603,C0936,Beauty,Shampoo,5,870,4350,2023-05-08,COD,Pending
2604,C0831,Clothing,Sneakers,5,1175,5875,2023-04-02,Credit Card,Pending
2605,C0391,Electronics,Headphones,4,1710,6840,2023-11-13,Credit Card,Pending
2606,C0396,Clothing,Jacket,2,1735,3470,2023-08-10,PayPal,Pending
2607,C0680,Electronics,Laptop,3,1457,4371,2023-08-23,Debit Card,Canceled
2608,C0812,Beauty,Lipstick,4,1658,6632,2023-07-16,COD,Delivered
2609,C0841,Sports,Treadmill,2,1309,2618,2023-12-04,PayPal,Delivered
2610,C0668,Beauty,Moisturizer,5,1947,9735,2023-04-04,Debit Card,Delivered
2611,C0156,Beauty,Perfume,3,589,1767,2023-12-24,PayPal,Pending
2612,C0508,Sports,Cycling Helmet,2,557,1114,2023-10-19,Debit Card,Canceled
2613,C0988,Home,Microwave,4,1004,4016,2023-02-18,COD,Delivered
2614,C0038,Toys,Puzzle,5,437,2185,2023-07-21,PayPal,Pending
2615,C0130,Electronics,Smartwatch,5,1905,9525,2023-12-24,Debit Card,Canceled
2616,C0515,Clothing,Sweater,1,1441,1441,2023-01-23,PayPal,Pending
2617,C0989,Sports,Cycling Helmet,4,1543,6172,2023-05-03,PayPal,Delivered
2618,C0605,Sports,Running Shoes,3,1460,4380,2023-03-22,PayPal,Canceled
2619,C0340,Home,Microwave,5,1627,8135,2023-05-21,PayPal,Canceled
2620,C0891,Electronics,Tablet,1,1236,1236,2023-11-18,Debit Card,Delivered
2621,C0103,Toys,Puzzle,2,885,1770,2023-10-03,PayPal,Delivered
2622,C0896,Electronics,Smartwatch,5,1525,7625,2023-05-30,Credit Card,Canceled
2623,C0866,Sports,Treadmill,2,1676,3352,2023-12-08,Credit Card,Pending
2624,C0451,Home,Blender,5,1785,8925,2023-02-04,Credit Card,Canceled
2625,C0103,Home,Microwave,2,1448,2896,2023-12-24,PayPal,Canceled
2626,C0539,Toys,Action Figure,4,302,1208,2023-04-22,Debit Card,Pending
2627,C0933,Beauty,Shampoo,2,617,1234,2023-09-10,Credit Card,Delivered
2628,C0468,Clothing,T-Shirt,2,279,558,2023-07-30,Debit Card,Canceled
2629,C0016,Toys,Action Figure,5,1219,6095,2023-10-11,Debit Card,Canceled
2630,C0740,Home,Coffee Maker,5,217,1085,2023-03-04,PayPal,Pending
2631,C0148,Clothing,Jacket,2,331,662,2023-07-08,PayPal,Canceled
2632,C0420,Toys,Puzzle,4,1209,4836,2023-02-09,PayPal,Canceled
2633,C0892,Toys,Puzzle,3,1659,4977,2023-02-23,Debit Card,Delivered
2634,C0671,Toys,Lego Set,1,1362,1362,2023-09-16,PayPal,Pending
2635,C0994,Electronics,Tablet,2,1271,2542,2023-06-16,COD,Canceled
2636,C0159,Home,Microwave,4,1920,7680,2023-07-29,Debit Card,Pending
2637,C0077,Home,Vacuum Cleaner,2,525,1050,2023-08-19,PayPal,Canceled
2638,C0481,Electronics,Smartphone,1,1443,1443,2023-03-26,PayPal,Canceled
2639,C0801,Electronics,Laptop,3,1412,4236,2023-05-10,Debit Card,Pending
2640,C0993,Beauty,Shampoo,3,1528,4584,2023-04-17,Credit Card,Canceled
2641,C0272,Toys,Action Figure,2,291,582,2023-09-17,PayPal,Canceled
2642,C0347,Clothing,Sweater,1,1097,1097,2023-01-23,COD,Delivered
2643,C0639,Toys,Board Game,2,1933,3866,2023-08-25,Credit Card,Pending
2644,C0710,Beauty,Moisturizer,5,363,1815,2023-01-14,COD,Delivered
2645,C0408,Toys,Action Figure,3,708,2124,2023-02-07,Credit Card,Canceled
2646,C0666,Beauty,Shampoo,4,1538,6152,2023-11-24,COD,Pending
2647,C0083,Sports,Cycling Helmet,4,141,564,2023-12-22,PayPal,Delivered
2648,C0873,Sports,Running Shoes,4,1087,4348,2023-12-12,COD,Canceled
2649,C0337,Clothing,T-Shirt,1,429,429,2023-08-25,Credit Card,Delivered
2650,C0873,Beauty,Conditioner,1,1326,1326,2023-07-15,COD,Pending
2651,C0691,Sports,Cycling Helmet,3,128,384,2023-06-25,COD,Delivered
2652,C0880,Home,Microwave,1,1746,1746,2023-07-24,COD,Canceled
2653,C0547,Home,Blender,5,804,4020,2023-04-10,PayPal,Pending
2654,C0390,Sports,Dumbbells,3,797,2391,2023-07-23,PayPal,Delivered
2655,C0978,Toys,Lego Set,3,1507,4521,2023-01-20,COD,Pending
2656,C0325,Clothing,Sneakers,5,1188,5940,2023-01-06,Credit Card,Pending
2657,C0642,Toys,Board Game,5,830,4150,2023-05-09,Credit Card,Delivered
2658,C0736,Home,Coffee Maker,5,1541,7705,2023-02-28,PayPal,Pending
2659,C0909,Sports,Running Shoes,2,1108,2216,2023-12-30,Credit Card,Canceled
2660,C0778,Home,Coffee Maker,4,60,240,2023-03-11,PayPal,Canceled
2661,C0500,Toys,Board Game,4,1065,4260,2023-06-17,PayPal,Delivered
2662,C0894,Beauty,Shampoo,3,1286,3858,2023-12-10,Credit Card,Delivered
2663,C0555,Home,Microwave,5,1597,7985,2023-08-26,COD,Pending
2664,C0037,Beauty,Lipstick,1,1819,1819,2023-09-06,Debit Card,Pending
2665,C0633,Toys,Puzzle,5,504,2520,2023-08-25,Debit Card,Canceled
2666,C0071,Electronics,Smartwatch,3,1767,5301,2023-02-04,COD,Canceled
2667,C0241,Beauty,Lipstick,4,422,1688,2023-02-12,PayPal,Canceled
2668,C0647,Beauty,Perfume,2,113,226,2023-10-08,PayPal,Canceled
2669,C0701,Sports,Dumbbells,5,1185,5925,2023-12-03,Credit Card,Delivered
2670,C0944,Clothing,Jeans,4,181,724,2023-05-05,Debit Card,Pending
2671,C0295,Beauty,Shampoo,3,281,843,2024-01-01,COD,Canceled
2672,C0233,Electronics,Smartphone,3,867,2601,2023-08-13,Debit Card,Pending
2673,C0765,Home,Air Purifier,4,1854,7416,2023-03-13,Credit Card,Pending
2674,C0093,Home,Coffee Maker,4,1411,5644,2023-08-30,COD,Delivered
2675,C0445,Sports,Cycling Helmet,5,1957,9785,2023-05-23,Credit Card,Pending
2676,C0101,Home,Air Purifier,1,1032,1032,2023-03-24,Credit Card,Canceled
2677,C0779,Toys,Puzzle,5,1949,9745,2023-03-29,COD,Canceled
2678,C0649,Beauty,Moisturizer,2,681,1362,2023-01-10,COD,Canceled
2679,C0721,Home,Coffee Maker,4,731,2924,2023-11-07,COD,Canceled
2680,C0894,Electronics,Laptop,2,531,1062,2023-02-21,Credit Card,Pending
2681,C0103,Beauty,Shampoo,2,572,1144,2023-04-01,Debit Card,Delivered
2682,C0455,Electronics,Smartphone,1,117,117,2023-05-31,Debit Card,Pending
2683,C0171,Beauty,Conditioner,5,924,4620,2023-03-05,Debit Card,Canceled
2684,C0711,Home,Microwave,3,1621,4863,2023-10-01,Credit Card,Delivered
2685,C0307,Beauty,Conditioner,2,1762,3524,2023-07-20,COD,Canceled
2686,C0926,Clothing,Sneakers,2,1409,2818,2023-03-28,Debit Card,Pending
2687,C0030,Electronics,Tablet,2,156,312,2023-02-09,PayPal,Canceled
2688,C0048,Beauty,Shampoo,2,732,1464,2023-12-10,Credit Card,Canceled
2689,C0333,Home,Air Purifier,3,228,684,2023-01-06,COD,Pending
2690,C0816,Clothing,T-Shirt,5,1836,9180,2023-12-13,COD,Canceled
2691,C0058,Home,Air Purifier,1,542,542,2023-05-20,Credit Card,Pending
2692,C0301,Electronics,Smartwatch,2,1215,2430,2023-03-20,Debit Card,Pending
2693,C0368,Sports,Cycling Helmet,4,1920,7680,2023-08-14,Debit Card,Canceled
2694,C0384,Home,Blender,3,304,912,2023-07-03,Credit Card,Delivered
2695,C0442,Clothing,T-Shirt,1,1093,1093,2023-04-02,PayPal,Canceled
2696,C0150,Beauty,Conditioner,4,882,3528,2023-04-21,PayPal,Pending
2697,C0251,Electronics,Smartwatch,4,1598,6392,2024-01-01,PayPal,Canceled
2698,C0544,Clothing,Sneakers,4,1690,6760,2023-01-18,Credit Card,Pending
2699,C0422,Beauty,Perfume,2,1505,3010,2023-12-12,PayPal,Delivered
2700,C0580,Electronics,Headphones,5,50,250,2023-09-30,PayPal,Pending
2701,C0699,Clothing,Jeans,2,407,814,2023-04-21,PayPal,Pending
2702,C0812,Electronics,Smartwatch,4,620,2480,2023-08-15,COD,Canceled
2703,C0185,Home,Vacuum Cleaner,1,1886,1886,2023-12-23,Credit Card,Pending
2704,C0175,Clothing,Sweater,2,1326,2652,2023-01-25,Credit Card,Delivered
2705,C0180,Beauty,Perfume,1,365,365,2023-11-22,PayPal,Delivered
2706,C0081,Electronics,Tablet,2,1507,3014,2023-09-25,Debit Card,Pending
2707,C0625,Electronics,Smartwatch,5,1262,6310,2023-11-25,Debit Card,Delivered
2708,C0892,Toys,Puzzle,5,467,2335,2023-12-06,COD,Delivered
2709,C0392,Electronics,Smartwatch,2,1601,3202,2023-12-04,PayPal,Canceled
2710,C0635,Home,Blender,2,445,890,2023-02-22,COD,Pending
2711,C0700,Home,Microwave,5,34,170,2023-07-19,PayPal,Delivered
2712,C0247,Sports,Cycling Helmet,1,1316,1316,2023-12-20,PayPal,Pending
2713,C0510,Electronics,Smartwatch,5,984,4920,2023-06-07,PayPal,Delivered
2714,C0935,Sports,Cycling Helmet,2,1787,3574,2023-08-16,PayPal,Delivered
2715,C0598,Sports,Cycling Helmet,1,286,286,2023-01-27,Debit Card,Pending
2716,C0147,Home,Air Purifier,2,323,646,2023-11-03,Credit Card,Canceled
2717,C0238,Sports,Treadmill,3,234,702,2023-01-03,PayPal,Delivered
2718,C0473,Clothing,Sneakers,2,807,1614,2023-01-25,Credit Card,Canceled
2719,C0654,Sports,Treadmill,5,1088,5440,2023-07-13,COD,Pending
2720,C0261,Electronics,Tablet,4,660,2640,2023-04-14,PayPal,Pending
2721,C0471,Electronics,Headphones,5,429,2145,2023-05-08,Debit Card,Canceled
